"","X","month","Month","year","count","trt","repro","proportion","species"
"861",162,9,"Sept",2007,75,"exclosure",3,0.04,"PB"
"862",179,10,"Oct",2001,31,"exclosure",3,0.0967741935483871,"PB"
"863",240,1,"Jan",2000,5,"control",3,0.6,"PB"
"864",256,2,"Feb",2003,17,"control",3,0.176470588235294,"PB"
"865",263,2,"Feb",2015,3,"control",3,1,"PB"
"866",292,5,"May",1999,6,"control",3,0.5,"PB"
"867",301,5,"May",2009,5,"control",3,0.6,"PB"
"868",311,6,"Jun",2003,19,"control",3,0.157894736842105,"PB"
"869",317,6,"Jun",2009,8,"control",3,0.375,"PB"
"870",325,7,"Jul",2001,6,"control",3,0.5,"PB"
"871",328,7,"Jul",2004,11,"control",3,0.272727272727273,"PB"
"872",329,7,"Jul",2005,9,"control",3,0.333333333333333,"PB"
"873",331,7,"Jul",2007,43,"control",3,0.0697674418604651,"PB"
"874",344,8,"Aug",2005,15,"control",3,0.2,"PB"
"875",357,9,"Sept",2002,5,"control",3,0.6,"PB"
"876",377,10,"Oct",2004,13,"control",3,0.230769230769231,"PB"
"877",32,2,"Feb",2014,7,"exclosure",3,0.428571428571429,"PE"
"878",40,3,"Mar",1989,3,"exclosure",3,1,"PE"
"879",68,4,"Apr",2014,4,"exclosure",3,0.75,"PE"
"880",74,5,"May",1988,4,"exclosure",3,0.75,"PE"
"881",75,5,"May",1989,3,"exclosure",3,1,"PE"
"882",87,6,"Jun",1988,3,"exclosure",3,1,"PE"
"883",117,8,"Aug",2014,3,"exclosure",3,1,"PE"
"884",161,11,"Nov",2013,4,"exclosure",3,0.75,"PE"
"885",193,1,"Jan",2015,3,"control",3,1,"PE"
"886",214,2,"Feb",2015,4,"control",3,0.75,"PE"
"887",220,3,"Mar",1982,3,"control",3,1,"PE"
"888",223,3,"Mar",1989,3,"control",3,1,"PE"
"889",225,3,"Mar",1992,3,"control",3,1,"PE"
"890",272,5,"May",2015,5,"control",3,0.6,"PE"
"891",284,6,"Jun",2002,3,"control",3,1,"PE"
"892",287,6,"Jun",2015,5,"control",3,0.6,"PE"
"893",337,11,"Nov",1988,4,"control",3,0.75,"PE"
"894",370,12,"Dec",2013,3,"control",3,1,"PE"
"895",371,12,"Dec",2014,3,"control",3,1,"PE"
"896",24,3,"Mar",2000,8,"exclosure",3,0.375,"PP"
"897",74,4,"Apr",2019,6,"exclosure",3,0.5,"PP"
"898",86,5,"May",1996,5,"exclosure",3,0.6,"PP"
"899",98,5,"May",2009,4,"exclosure",3,0.75,"PP"
"900",119,6,"Jun",1998,6,"exclosure",3,0.5,"PP"
"901",126,6,"Jun",2005,7,"exclosure",3,0.428571428571429,"PP"
"902",144,7,"Jul",1986,3,"exclosure",3,1,"PP"
"903",146,7,"Jul",1988,4,"exclosure",3,0.75,"PP"
"904",149,7,"Jul",1991,7,"exclosure",3,0.428571428571429,"PP"
"905",166,7,"Jul",2009,10,"exclosure",3,0.3,"PP"
"906",187,8,"Aug",1992,8,"exclosure",3,0.375,"PP"
"907",196,8,"Aug",2004,7,"exclosure",3,0.428571428571429,"PP"
"908",259,10,"Oct",1999,4,"exclosure",3,0.75,"PP"
"909",273,10,"Oct",2016,16,"exclosure",3,0.1875,"PP"
"910",300,12,"Dec",1999,6,"exclosure",3,0.5,"PP"
"911",343,3,"Mar",2017,4,"control",3,0.75,"PP"
"912",390,5,"May",2001,3,"control",3,1,"PP"
"913",399,5,"May",2010,5,"control",3,0.6,"PP"
"914",408,5,"May",2019,4,"control",3,0.75,"PP"
"915",420,6,"Jun",1998,6,"control",3,0.5,"PP"
"916",451,7,"Jul",1996,3,"control",3,1,"PP"
"917",491,8,"Aug",2000,11,"control",3,0.272727272727273,"PP"
"918",528,9,"Sept",2001,8,"control",3,0.375,"PP"
"919",538,9,"Sept",2012,47,"control",3,0.0638297872340425,"PP"
"920",559,10,"Oct",2002,14,"control",3,0.214285714285714,"PP"
"921",14,2,"Feb",1982,5,"exclosure",3,0.6,"PF"
"922",20,2,"Feb",1997,6,"exclosure",3,0.5,"PF"
"923",35,3,"Mar",1995,4,"exclosure",3,0.75,"PF"
"924",70,5,"May",1983,3,"exclosure",3,1,"PF"
"925",71,5,"May",1990,3,"exclosure",3,1,"PF"
"926",77,5,"May",1997,7,"exclosure",3,0.428571428571429,"PF"
"927",78,5,"May",1998,3,"exclosure",3,1,"PF"
"928",94,6,"Jun",1995,5,"exclosure",3,0.6,"PF"
"929",117,7,"Jul",1995,3,"exclosure",3,1,"PF"
"930",158,9,"Sept",1994,4,"exclosure",3,0.75,"PF"
"931",160,9,"Sept",1996,8,"exclosure",3,0.375,"PF"
"932",171,10,"Oct",1991,9,"exclosure",3,0.333333333333333,"PF"
"933",321,9,"Sept",1995,8,"control",3,0.375,"PF"
"934",322,9,"Sept",1996,5,"control",3,0.6,"PF"
"935",362,12,"Dec",1995,6,"control",3,0.5,"PF"
"936",41,4,"Apr",1997,6,"exclosure",3,0.5,"PM"
"937",72,7,"Jul",1989,3,"exclosure",3,1,"PM"
"938",120,4,"Apr",1987,4,"control",3,0.75,"PM"
"939",128,5,"May",1997,4,"control",3,0.75,"PM"
"940",23,2,"Feb",1982,6,"exclosure",3,0.5,"RM"
"941",28,2,"Feb",1989,10,"exclosure",3,0.3,"RM"
"942",31,2,"Feb",1992,6,"exclosure",3,0.5,"RM"
"943",46,3,"Mar",1982,3,"exclosure",3,1,"RM"
"944",47,3,"Mar",1983,3,"exclosure",3,1,"RM"
"945",49,3,"Mar",1987,5,"exclosure",3,0.6,"RM"
"946",56,3,"Mar",1994,3,"exclosure",3,1,"RM"
"947",62,3,"Mar",2001,3,"exclosure",3,1,"RM"
"948",65,3,"Mar",2007,4,"exclosure",3,0.75,"RM"
"949",71,3,"Mar",2017,3,"exclosure",3,1,"RM"
"950",76,4,"Apr",1987,4,"exclosure",3,0.75,"RM"
"951",87,4,"Apr",2007,3,"exclosure",3,1,"RM"
"952",97,5,"May",1987,3,"exclosure",3,1,"RM"
"953",99,5,"May",1989,8,"exclosure",3,0.375,"RM"
"954",114,6,"Jun",1987,5,"exclosure",3,0.6,"RM"
"955",128,7,"Jul",1990,3,"exclosure",3,1,"RM"
"956",156,10,"Oct",2015,4,"exclosure",3,0.75,"RM"
"957",209,2,"Feb",1983,3,"control",3,1,"RM"
"958",228,3,"Mar",1982,4,"control",3,0.75,"RM"
"959",231,3,"Mar",1987,4,"control",3,0.75,"RM"
"960",239,3,"Mar",1997,3,"control",3,1,"RM"
"961",251,4,"Apr",1989,5,"control",3,0.6,"RM"
"962",277,7,"Jul",2015,3,"control",3,1,"RM"
"963",307,12,"Dec",1981,3,"control",3,1,"RM"
"964",311,12,"Dec",1988,4,"control",3,0.75,"RM"
"965",49,3,"Mar",2014,6,"exclosure",4,0.666666666666667,"PB"
"966",64,4,"Apr",2009,15,"exclosure",4,0.266666666666667,"PB"
"967",97,6,"Jun",2001,9,"exclosure",4,0.444444444444444,"PB"
"968",112,6,"Jun",2019,4,"exclosure",4,1,"PB"
"969",139,8,"Aug",2006,9,"exclosure",4,0.444444444444444,"PB"
"970",297,5,"May",2005,5,"control",4,0.8,"PB"
"971",298,5,"May",2006,7,"control",4,0.571428571428571,"PB"
"972",300,5,"May",2008,15,"control",4,0.266666666666667,"PB"
"973",312,6,"Jun",2004,8,"control",4,0.5,"PB"
"974",390,11,"Nov",1999,4,"control",4,1,"PB"
"975",55,4,"Apr",1988,4,"exclosure",4,1,"PE"
"976",64,4,"Apr",2007,4,"exclosure",4,1,"PE"
"977",146,10,"Oct",2015,7,"exclosure",4,0.571428571428571,"PE"
"978",233,3,"Mar",2014,5,"control",4,0.8,"PE"
"979",254,4,"Apr",2015,6,"control",4,0.666666666666667,"PE"
"980",40,3,"Mar",2017,13,"exclosure",4,0.307692307692308,"PP"
"981",51,4,"Apr",1993,5,"exclosure",4,0.8,"PP"
"982",58,4,"Apr",2002,8,"exclosure",4,0.5,"PP"
"983",60,4,"Apr",2005,6,"exclosure",4,0.666666666666667,"PP"
"984",61,4,"Apr",2006,7,"exclosure",4,0.571428571428571,"PP"
"985",65,4,"Apr",2010,9,"exclosure",4,0.444444444444444,"PP"
"986",68,4,"Apr",2013,21,"exclosure",4,0.19047619047619,"PP"
"987",99,5,"May",2010,4,"exclosure",4,1,"PP"
"988",105,5,"May",2016,10,"exclosure",4,0.4,"PP"
"989",108,5,"May",2019,7,"exclosure",4,0.571428571428571,"PP"
"990",115,6,"Jun",1994,4,"exclosure",4,1,"PP"
"991",155,7,"Jul",1997,37,"exclosure",4,0.108108108108108,"PP"
"992",160,7,"Jul",2003,21,"exclosure",4,0.19047619047619,"PP"
"993",164,7,"Jul",2007,20,"exclosure",4,0.2,"PP"
"994",170,7,"Jul",2013,45,"exclosure",4,0.0888888888888889,"PP"
"995",189,8,"Aug",1994,4,"exclosure",4,1,"PP"
"996",193,8,"Aug",2000,10,"exclosure",4,0.4,"PP"
"997",197,8,"Aug",2005,22,"exclosure",4,0.181818181818182,"PP"
"998",239,9,"Sept",2012,45,"exclosure",4,0.0888888888888889,"PP"
"999",275,10,"Oct",2018,10,"exclosure",4,0.4,"PP"
"1000",354,4,"Apr",1996,9,"control",4,0.444444444444444,"PP"
"1001",359,4,"Apr",2002,12,"control",4,0.333333333333333,"PP"
"1002",373,4,"Apr",2017,4,"control",4,1,"PP"
"1003",386,5,"May",1996,5,"control",4,0.8,"PP"
"1004",388,5,"May",1998,6,"control",4,0.666666666666667,"PP"
"1005",423,6,"Jun",2001,7,"control",4,0.571428571428571,"PP"
"1006",457,7,"Jul",2003,25,"control",4,0.16,"PP"
"1007",467,7,"Jul",2013,42,"control",4,0.0952380952380952,"PP"
"1008",489,8,"Aug",1996,6,"control",4,0.666666666666667,"PP"
"1009",522,9,"Sept",1995,18,"control",4,0.222222222222222,"PP"
"1010",526,9,"Sept",1999,4,"control",4,1,"PP"
"1011",534,9,"Sept",2007,54,"control",4,0.0740740740740741,"PP"
"1012",556,10,"Oct",1999,7,"control",4,0.571428571428571,"PP"
"1013",571,10,"Oct",2017,29,"control",4,0.137931034482759,"PP"
"1014",55,4,"Apr",1995,5,"exclosure",4,0.8,"PF"
"1015",81,5,"May",2003,4,"exclosure",4,1,"PF"
"1016",97,6,"Jun",1998,5,"exclosure",4,0.8,"PF"
"1017",105,6,"Jun",2015,4,"exclosure",4,1,"PF"
"1018",118,7,"Jul",1996,5,"exclosure",4,0.8,"PF"
"1019",128,7,"Jul",2015,4,"exclosure",4,1,"PF"
"1020",276,6,"Jun",1996,4,"control",4,1,"PF"
"1021",334,10,"Oct",1995,4,"control",4,1,"PF"
"1022",52,5,"May",1997,9,"exclosure",4,0.444444444444444,"PM"
"1023",9,1,"Jan",1990,12,"exclosure",4,0.333333333333333,"RM"
"1024",10,1,"Jan",1991,8,"exclosure",4,0.5,"RM"
"1025",18,1,"Jan",2015,4,"exclosure",4,1,"RM"
"1026",29,2,"Feb",1990,9,"exclosure",4,0.444444444444444,"RM"
"1027",52,3,"Mar",1990,6,"exclosure",4,0.666666666666667,"RM"
"1028",54,3,"Mar",1992,6,"exclosure",4,0.666666666666667,"RM"
"1029",134,8,"Aug",1987,4,"exclosure",4,1,"RM"
"1030",162,11,"Nov",1987,5,"exclosure",4,0.8,"RM"
"1031",199,1,"Jan",1989,4,"control",4,1,"RM"
"1032",208,2,"Feb",1982,6,"control",4,0.666666666666667,"RM"
"1033",229,3,"Mar",1983,4,"control",4,1,"RM"
"1034",297,11,"Nov",1987,7,"control",4,0.571428571428571,"RM"
"1035",39,3,"Mar",2002,24,"exclosure",5,0.208333333333333,"PB"
"1036",50,3,"Mar",2015,6,"exclosure",5,0.833333333333333,"PB"
"1037",154,9,"Sept",1999,5,"exclosure",5,1,"PB"
"1038",267,3,"Mar",2000,13,"control",5,0.384615384615385,"PB"
"1039",326,7,"Jul",2002,14,"control",5,0.357142857142857,"PB"
"1040",330,7,"Jul",2006,10,"control",5,0.5,"PB"
"1041",45,3,"Mar",2003,7,"exclosure",5,0.714285714285714,"PE"
"1042",79,5,"May",2003,6,"exclosure",5,0.833333333333333,"PE"
"1043",97,6,"Jun",2015,5,"exclosure",5,1,"PE"
"1044",30,3,"Mar",2007,23,"exclosure",5,0.217391304347826,"PP"
"1045",66,4,"Apr",2011,14,"exclosure",5,0.357142857142857,"PP"
"1046",83,5,"May",1992,6,"exclosure",5,0.833333333333333,"PP"
"1047",127,6,"Jun",2006,9,"exclosure",5,0.555555555555556,"PP"
"1048",153,7,"Jul",1995,8,"exclosure",5,0.625,"PP"
"1049",154,7,"Jul",1996,11,"exclosure",5,0.454545454545455,"PP"
"1050",167,7,"Jul",2010,9,"exclosure",5,0.555555555555556,"PP"
"1051",169,7,"Jul",2012,78,"exclosure",5,0.0641025641025641,"PP"
"1052",194,8,"Aug",2001,15,"exclosure",5,0.333333333333333,"PP"
"1053",198,8,"Aug",2006,6,"exclosure",5,0.833333333333333,"PP"
"1054",227,9,"Sept",1999,6,"exclosure",5,0.833333333333333,"PP"
"1055",241,9,"Sept",2014,43,"exclosure",5,0.116279069767442,"PP"
"1056",245,9,"Sept",2018,14,"exclosure",5,0.357142857142857,"PP"
"1057",274,10,"Oct",2017,34,"exclosure",5,0.147058823529412,"PP"
"1058",281,11,"Nov",1999,7,"exclosure",5,0.714285714285714,"PP"
"1059",340,3,"Mar",2014,19,"control",5,0.263157894736842,"PP"
"1060",358,4,"Apr",2001,5,"control",5,1,"PP"
"1061",398,5,"May",2009,9,"control",5,0.555555555555556,"PP"
"1062",405,5,"May",2016,17,"control",5,0.294117647058824,"PP"
"1063",418,6,"Jun",1996,8,"control",5,0.625,"PP"
"1064",431,6,"Jun",2009,24,"control",5,0.208333333333333,"PP"
"1065",455,7,"Jul",2001,10,"control",5,0.5,"PP"
"1066",490,8,"Aug",1998,8,"control",5,0.625,"PP"
"1067",492,8,"Aug",2001,15,"control",5,0.333333333333333,"PP"
"1068",494,8,"Aug",2004,16,"control",5,0.3125,"PP"
"1069",495,8,"Aug",2005,38,"control",5,0.131578947368421,"PP"
"1070",499,8,"Aug",2009,10,"control",5,0.5,"PP"
"1071",507,8,"Aug",2019,18,"control",5,0.277777777777778,"PP"
"1072",9,1,"Jan",1996,9,"exclosure",5,0.555555555555556,"PF"
"1073",37,3,"Mar",1997,7,"exclosure",5,0.714285714285714,"PF"
"1074",120,7,"Jul",1998,5,"exclosure",5,1,"PF"
"1075",249,4,"Apr",1996,8,"control",5,0.625,"PF"
"1076",62,6,"Jun",1997,8,"exclosure",5,0.625,"PM"
"1077",8,1,"Jan",1989,8,"exclosure",5,0.625,"RM"
"1078",53,3,"Mar",1991,8,"exclosure",5,0.625,"RM"
"1079",164,11,"Nov",1989,9,"exclosure",5,0.555555555555556,"RM"
"1080",312,12,"Dec",1989,8,"control",5,0.625,"RM"
"1081",55,4,"Apr",1999,21,"exclosure",6,0.285714285714286,"PB"
"1082",57,4,"Apr",2001,7,"exclosure",6,0.857142857142857,"PB"
"1083",66,4,"Apr",2014,9,"exclosure",6,0.666666666666667,"PB"
"1084",78,5,"May",2005,11,"exclosure",6,0.545454545454545,"PB"
"1085",81,5,"May",2008,17,"exclosure",6,0.352941176470588,"PB"
"1086",86,5,"May",2014,7,"exclosure",6,0.857142857142857,"PB"
"1087",116,7,"Jul",2001,11,"exclosure",6,0.545454545454545,"PB"
"1088",145,8,"Aug",2014,29,"exclosure",6,0.206896551724138,"PB"
"1089",159,9,"Sept",2004,16,"exclosure",6,0.375,"PB"
"1090",285,4,"Apr",2006,7,"control",6,0.857142857142857,"PB"
"1091",313,6,"Jun",2005,9,"control",6,0.666666666666667,"PB"
"1092",379,10,"Oct",2006,9,"control",6,0.666666666666667,"PB"
"1093",411,12,"Dec",2002,32,"control",6,0.1875,"PB"
"1094",49,3,"Mar",2014,6,"exclosure",6,1,"PE"
"1095",292,7,"Jul",1987,7,"control",6,0.857142857142857,"PE"
"1096",53,4,"Apr",1996,9,"exclosure",6,0.666666666666667,"PP"
"1097",56,4,"Apr",2000,9,"exclosure",6,0.666666666666667,"PP"
"1098",88,5,"May",1998,12,"exclosure",6,0.5,"PP"
"1099",92,5,"May",2003,11,"exclosure",6,0.545454545454545,"PP"
"1100",94,5,"May",2005,6,"exclosure",6,1,"PP"
"1101",114,6,"Jun",1993,12,"exclosure",6,0.5,"PP"
"1102",130,6,"Jun",2009,15,"exclosure",6,0.4,"PP"
"1103",151,7,"Jul",1993,9,"exclosure",6,0.666666666666667,"PP"
"1104",192,8,"Aug",1998,13,"exclosure",6,0.461538461538462,"PP"
"1105",335,3,"Mar",2007,35,"control",6,0.171428571428571,"PP"
"1106",387,5,"May",1997,7,"control",6,0.857142857142857,"PP"
"1107",452,7,"Jul",1997,23,"control",6,0.260869565217391,"PP"
"1108",456,7,"Jul",2002,22,"control",6,0.272727272727273,"PP"
"1109",466,7,"Jul",2012,80,"control",6,0.075,"PP"
"1110",496,8,"Aug",2006,7,"control",6,0.857142857142857,"PP"
"1111",506,8,"Aug",2018,16,"control",6,0.375,"PP"
"1112",545,9,"Sept",2019,38,"control",6,0.157894736842105,"PP"
"1113",36,3,"Mar",1996,9,"exclosure",6,0.666666666666667,"PF"
"1114",119,7,"Jul",1997,15,"exclosure",6,0.4,"PF"
"1115",139,8,"Aug",1996,6,"exclosure",6,1,"PF"
"1116",176,10,"Oct",1996,9,"exclosure",6,0.666666666666667,"PF"
"1117",3,1,"Jan",1982,8,"exclosure",6,0.75,"RM"
"1118",127,7,"Jul",1989,9,"exclosure",6,0.666666666666667,"RM"
"1119",179,12,"Dec",1988,7,"exclosure",6,0.857142857142857,"RM"
"1120",181,12,"Dec",1990,7,"exclosure",6,0.857142857142857,"RM"
"1121",212,2,"Feb",1989,9,"control",6,0.666666666666667,"RM"
"1122",224,2,"Feb",2015,7,"control",6,0.857142857142857,"RM"
"1123",3,1,"Jan",2000,12,"exclosure",7,0.583333333333333,"PB"
"1124",29,2,"Feb",2015,7,"exclosure",7,1,"PB"
"1125",100,6,"Jun",2004,11,"exclosure",7,0.636363636363636,"PB"
"1126",101,6,"Jun",2005,15,"exclosure",7,0.466666666666667,"PB"
"1127",104,6,"Jun",2008,46,"exclosure",7,0.152173913043478,"PB"
"1128",120,7,"Jul",2005,27,"exclosure",7,0.259259259259259,"PB"
"1129",138,8,"Aug",2005,29,"exclosure",7,0.241379310344828,"PB"
"1130",274,3,"Mar",2007,20,"control",7,0.35,"PB"
"1131",310,6,"Jun",2002,11,"control",7,0.636363636363636,"PB"
"1132",340,8,"Aug",2000,11,"control",7,0.636363636363636,"PB"
"1133",393,11,"Nov",2002,19,"control",7,0.368421052631579,"PB"
"1134",37,3,"Mar",2014,17,"exclosure",7,0.411764705882353,"PP"
"1135",87,5,"May",1997,12,"exclosure",7,0.583333333333333,"PP"
"1136",91,5,"May",2002,9,"exclosure",7,0.777777777777778,"PP"
"1137",107,5,"May",2018,21,"exclosure",7,0.333333333333333,"PP"
"1138",116,6,"Jun",1995,10,"exclosure",7,0.7,"PP"
"1139",117,6,"Jun",1996,8,"exclosure",7,0.875,"PP"
"1140",137,6,"Jun",2019,10,"exclosure",7,0.7,"PP"
"1141",150,7,"Jul",1992,10,"exclosure",7,0.7,"PP"
"1142",161,7,"Jul",2004,9,"exclosure",7,0.777777777777778,"PP"
"1143",209,8,"Aug",2019,23,"exclosure",7,0.304347826086957,"PP"
"1144",304,12,"Dec",2006,30,"exclosure",7,0.233333333333333,"PP"
"1145",357,4,"Apr",2000,8,"control",7,0.875,"PP"
"1146",419,6,"Jun",1997,8,"control",7,0.875,"PP"
"1147",424,6,"Jun",2002,12,"control",7,0.583333333333333,"PP"
"1148",463,7,"Jul",2009,18,"control",7,0.388888888888889,"PP"
"1149",464,7,"Jul",2010,14,"control",7,0.5,"PP"
"1150",465,7,"Jul",2011,19,"control",7,0.368421052631579,"PP"
"1151",470,7,"Jul",2017,14,"control",7,0.5,"PP"
"1152",19,2,"Feb",1996,9,"exclosure",7,0.777777777777778,"PF"
"1153",57,4,"Apr",1997,8,"exclosure",7,0.875,"PF"
"1154",95,6,"Jun",1996,10,"exclosure",7,0.7,"PF"
"1155",159,9,"Sept",1995,9,"exclosure",7,0.777777777777778,"PF"
"1156",51,3,"Mar",1989,8,"exclosure",7,0.875,"RM"
"1157",78,4,"Apr",1989,9,"exclosure",7,0.777777777777778,"RM"
"1158",79,4,"Apr",1990,8,"exclosure",7,0.875,"RM"
"1159",109,5,"May",2015,7,"exclosure",7,1,"RM"
"1160",166,11,"Nov",1991,12,"exclosure",7,0.583333333333333,"RM"
"1161",233,3,"Mar",1989,7,"control",7,1,"RM"
"1162",60,4,"Apr",2005,8,"exclosure",8,1,"PB"
"1163",74,5,"May",2001,8,"exclosure",8,1,"PB"
"1164",77,5,"May",2004,13,"exclosure",8,0.615384615384615,"PB"
"1165",118,7,"Jul",2003,55,"exclosure",8,0.145454545454545,"PB"
"1166",119,7,"Jul",2004,14,"exclosure",8,0.571428571428571,"PB"
"1167",282,4,"Apr",2002,9,"control",8,0.888888888888889,"PB"
"1168",284,4,"Apr",2005,8,"control",8,1,"PB"
"1169",294,5,"May",2002,14,"control",8,0.571428571428571,"PB"
"1170",125,6,"Jun",2004,10,"exclosure",8,0.8,"PP"
"1171",156,7,"Jul",1998,11,"exclosure",8,0.727272727272727,"PP"
"1172",173,7,"Jul",2017,20,"exclosure",8,0.4,"PP"
"1173",243,9,"Sept",2016,27,"exclosure",8,0.296296296296296,"PP"
"1174",244,9,"Sept",2017,65,"exclosure",8,0.123076923076923,"PP"
"1175",362,4,"Apr",2006,20,"control",8,0.4,"PP"
"1176",391,5,"May",2002,10,"control",8,0.8,"PP"
"1177",422,6,"Jun",2000,12,"control",8,0.666666666666667,"PP"
"1178",437,6,"Jun",2018,19,"control",8,0.421052631578947,"PP"
"1179",450,7,"Jul",1995,12,"control",8,0.666666666666667,"PP"
"1180",459,7,"Jul",2005,27,"control",8,0.296296296296296,"PP"
"1181",471,7,"Jul",2018,17,"control",8,0.470588235294118,"PP"
"1182",472,7,"Jul",2019,12,"control",8,0.666666666666667,"PP"
"1183",531,9,"Sept",2004,22,"control",8,0.363636363636364,"PP"
"1184",543,9,"Sept",2017,62,"control",8,0.129032258064516,"PP"
"1185",593,12,"Dec",2006,42,"control",8,0.19047619047619,"PP"
"1186",30,2,"Feb",1991,10,"exclosure",8,0.8,"RM"
"1187",69,3,"Mar",2015,11,"exclosure",8,0.727272727272727,"RM"
"1188",247,3,"Mar",2015,11,"control",8,0.727272727272727,"RM"
"1189",20,2,"Feb",2000,13,"exclosure",9,0.692307692307692,"PB"
"1190",38,3,"Mar",2001,11,"exclosure",9,0.818181818181818,"PB"
"1191",107,6,"Jun",2014,16,"exclosure",9,0.5625,"PB"
"1192",133,8,"Aug",1998,13,"exclosure",9,0.692307692307692,"PB"
"1193",134,8,"Aug",2000,22,"exclosure",9,0.409090909090909,"PB"
"1194",375,10,"Oct",2002,16,"control",9,0.5625,"PB"
"1195",38,3,"Mar",2015,17,"exclosure",9,0.529411764705882,"PP"
"1196",54,4,"Apr",1997,14,"exclosure",9,0.642857142857143,"PP"
"1197",121,6,"Jun",2000,12,"exclosure",9,0.75,"PP"
"1198",123,6,"Jun",2002,11,"exclosure",9,0.818181818181818,"PP"
"1199",190,8,"Aug",1995,17,"exclosure",9,0.529411764705882,"PP"
"1200",191,8,"Aug",1996,15,"exclosure",9,0.6,"PP"
"1201",208,8,"Aug",2018,16,"exclosure",9,0.5625,"PP"
"1202",223,9,"Sept",1995,22,"exclosure",9,0.409090909090909,"PP"
"1203",246,9,"Sept",2019,48,"exclosure",9,0.1875,"PP"
"1204",393,5,"May",2004,10,"control",9,0.9,"PP"
"1205",402,5,"May",2013,31,"control",9,0.290322580645161,"PP"
"1206",403,5,"May",2014,13,"control",9,0.692307692307692,"PP"
"1207",427,6,"Jun",2005,16,"control",9,0.5625,"PP"
"1208",435,6,"Jun",2016,12,"control",9,0.75,"PP"
"1209",436,6,"Jun",2017,18,"control",9,0.5,"PP"
"1210",453,7,"Jul",1998,10,"control",9,0.9,"PP"
"1211",488,8,"Aug",1995,14,"control",9,0.642857142857143,"PP"
"1212",542,9,"Sept",2016,23,"control",9,0.391304347826087,"PP"
"1213",175,10,"Oct",1995,9,"exclosure",9,1,"PF"
"1214",42,2,"Feb",2015,9,"exclosure",9,1,"RM"
"1215",99,6,"Jun",2003,51,"exclosure",10,0.196078431372549,"PB"
"1216",102,6,"Jun",2006,16,"exclosure",10,0.625,"PB"
"1217",157,9,"Sept",2002,12,"exclosure",10,0.833333333333333,"PB"
"1218",220,12,"Dec",1999,13,"exclosure",10,0.769230769230769,"PB"
"1219",62,4,"Apr",2007,17,"exclosure",10,0.588235294117647,"PP"
"1220",158,7,"Jul",2001,13,"exclosure",10,0.769230769230769,"PP"
"1221",286,11,"Nov",2006,38,"exclosure",10,0.263157894736842,"PP"
"1222",406,5,"May",2017,17,"control",10,0.588235294117647,"PP"
"1223",438,6,"Jun",2019,10,"control",10,1,"PP"
"1224",579,11,"Nov",2006,59,"control",10,0.169491525423729,"PP"
"1225",56,4,"Apr",1996,13,"exclosure",10,0.769230769230769,"PF"
"1226",22,2,"Feb",2003,53,"exclosure",11,0.207547169811321,"PB"
"1227",72,5,"May",1998,16,"exclosure",11,0.6875,"PB"
"1228",114,7,"Jul",1998,19,"exclosure",11,0.578947368421053,"PB"
"1229",122,7,"Jul",2007,95,"exclosure",11,0.115789473684211,"PB"
"1230",135,8,"Aug",2001,34,"exclosure",11,0.323529411764706,"PB"
"1231",177,10,"Oct",1999,11,"exclosure",11,1,"PB"
"1232",280,4,"Apr",2000,12,"control",11,0.916666666666667,"PB"
"1233",308,6,"Jun",2000,12,"control",11,0.916666666666667,"PB"
"1234",72,4,"Apr",2017,11,"exclosure",11,1,"PP"
"1235",102,5,"May",2013,19,"exclosure",11,0.578947368421053,"PP"
"1236",103,5,"May",2014,15,"exclosure",11,0.733333333333333,"PP"
"1237",124,6,"Jun",2003,22,"exclosure",11,0.5,"PP"
"1238",128,6,"Jun",2007,20,"exclosure",11,0.55,"PP"
"1239",134,6,"Jun",2016,13,"exclosure",11,0.846153846153846,"PP"
"1240",136,6,"Jun",2018,19,"exclosure",11,0.578947368421053,"PP"
"1241",157,7,"Jul",2000,18,"exclosure",11,0.611111111111111,"PP"
"1242",159,7,"Jul",2002,16,"exclosure",11,0.6875,"PP"
"1243",206,8,"Aug",2016,29,"exclosure",11,0.379310344827586,"PP"
"1244",234,9,"Sept",2006,13,"exclosure",11,0.846153846153846,"PP"
"1245",242,9,"Sept",2015,39,"exclosure",11,0.282051282051282,"PP"
"1246",361,4,"Apr",2005,18,"control",11,0.611111111111111,"PP"
"1247",363,4,"Apr",2007,31,"control",11,0.354838709677419,"PP"
"1248",458,7,"Jul",2004,16,"control",11,0.6875,"PP"
"1249",461,7,"Jul",2007,56,"control",11,0.196428571428571,"PP"
"1250",541,9,"Sept",2015,46,"control",11,0.239130434782609,"PP"
"1251",180,12,"Dec",1989,16,"exclosure",11,0.6875,"RM"
"1252",37,3,"Mar",2000,14,"exclosure",12,0.857142857142857,"PB"
"1253",73,5,"May",1999,16,"exclosure",12,0.75,"PB"
"1254",94,6,"Jun",1998,19,"exclosure",12,0.631578947368421,"PB"
"1255",270,3,"Mar",2003,37,"control",12,0.324324324324324,"PB"
"1256",69,4,"Apr",2014,15,"exclosure",12,0.8,"PP"
"1257",96,5,"May",2007,15,"exclosure",12,0.8,"PP"
"1258",106,5,"May",2017,20,"exclosure",12,0.6,"PP"
"1259",505,8,"Aug",2017,39,"control",12,0.307692307692308,"PP"
"1260",76,5,"May",1996,13,"exclosure",12,0.923076923076923,"PF"
